,0,1,2,3,4
712,2019-06-24,9,11,5,0.68
713,2019-06-23,1,1,3,-0.4
714,2019-06-22,1,1,0,1.25
715,2019-06-21,5,3,5,0.231
716,2019-06-20,2,4,13,-0.658
717,2019-06-19,12,21,11,0.511
718,2019-06-18,44,21,14,0.835
719,2019-06-17,18,1,6,0.76
720,2019-06-15,0,4,0,1.0
721,2019-06-14,11,7,2,1.025
722,2019-06-13,6,7,10,0.043
723,2019-06-12,9,8,19,-0.194
724,2019-06-11,8,10,9,0.315
725,2019-06-10,5,7,8,0.125
726,2019-06-09,1,1,0,1.25
727,2019-06-08,1,1,0,1.25
728,2019-06-07,3,5,3,0.455
729,2019-06-06,3,2,4,0.056
730,2019-06-05,7,8,4,0.658
731,2019-06-04,3,7,9,-0.105
732,2019-06-03,7,6,21,-0.441
733,2019-06-02,1,1,0,1.25
734,2019-06-01,0,0,1,-1.5
735,2019-05-31,2,4,1,0.786
736,2019-05-30,4,8,4,0.5
737,2019-05-29,1,1,1,0.333
738,2019-05-28,2,5,3,0.35
739,2019-05-25,0,1,0,1.0
740,2019-05-24,3,6,2,0.682
741,2019-05-23,2,6,1,0.833
742,2019-05-22,1,2,4,-0.357
743,2019-05-21,3,4,0,1.214
744,2019-05-20,1,2,1,0.5
745,2019-05-19,0,0,1,-1.5
746,2019-05-17,1,9,5,0.2
747,2019-05-16,2,1,0,1.333
748,2019-05-15,3,2,0,1.3
749,2019-05-14,3,4,1,0.875
750,2019-05-13,4,2,1,0.929
751,2019-05-12,0,2,0,1.0
752,2019-05-11,0,3,0,1.0
753,2019-05-10,3,3,2,0.563
754,2019-05-09,2,7,10,-0.263
755,2019-05-08,4,4,0,1.25
756,2019-05-07,3,2,4,0.056
757,2019-05-06,4,0,0,1.5
758,2019-05-05,1,1,0,1.25
759,2019-05-03,2,6,1,0.833
760,2019-05-02,1,13,0,1.036
761,2019-05-01,9,4,5,0.556
762,2019-04-30,20,6,2,1.179
763,2019-04-29,7,0,2,0.833
764,2019-04-28,0,1,0,1.0
765,2019-04-27,2,0,0,1.5
766,2019-04-26,1,1,1,0.333
767,2019-04-25,24,6,3,1.136
768,2019-04-24,14,5,1,1.225
769,2019-04-23,5,1,0,1.417
770,2019-04-22,8,5,0,1.308
771,2019-04-21,0,0,1,-1.5
772,2019-04-20,0,1,0,1.0
773,2019-04-19,1,0,1,0.0
774,2019-04-18,3,1,6,-0.35
775,2019-04-17,4,2,0,1.333
776,2019-04-16,1,1,3,-0.4
777,2019-04-15,1,0,2,-0.5
778,2019-04-14,0,0,1,-1.5
779,2019-04-12,2,2,1,0.7
780,2019-04-11,0,1,1,-0.25
781,2019-04-10,5,2,0,1.357
782,2019-04-09,5,3,6,0.107
783,2019-04-08,3,0,1,0.75
784,2019-04-07,0,1,0,1.0
785,2019-04-06,1,0,0,1.5
786,2019-04-05,2,2,3,0.071
787,2019-04-04,7,0,5,0.25
788,2019-04-03,4,2,5,0.045
789,2019-04-02,6,5,3,0.679
790,2019-04-01,12,3,5,0.675
791,2019-03-31,0,1,0,1.0
792,2019-03-30,1,0,0,1.5
793,2019-03-29,3,1,2,0.417
794,2019-03-28,2,1,11,-0.893
795,2019-03-27,1,2,3,-0.167
796,2019-03-26,1,1,0,1.25
797,2019-03-25,3,0,1,0.75
798,2019-03-24,0,0,1,-1.5
799,2019-03-22,2,1,1,0.625
800,2019-03-21,2,0,7,-0.833
801,2019-03-20,3,0,1,0.75
802,2019-03-19,5,3,9,-0.176
803,2019-03-18,3,0,17,-1.05
804,2019-03-15,2,4,18,-0.833
805,2019-03-14,2,4,13,-0.658
806,2019-03-13,0,0,1,-1.5
807,2019-03-12,2,2,2,0.333
808,2019-03-11,4,7,2,0.769
809,2019-03-09,0,1,1,-0.25
810,2019-03-08,2,1,1,0.625
811,2019-03-07,7,1,3,0.636
812,2019-03-06,3,0,0,1.5
813,2019-03-05,1,1,0,1.25
814,2019-03-03,1,1,1,0.333
815,2019-03-01,0,1,0,1.0
816,2019-02-28,1,1,0,1.25
817,2019-02-27,0,1,0,1.0
818,2019-02-26,3,5,0,1.188
819,2019-02-25,1,2,0,1.167
820,2019-02-24,0,3,0,1.0
821,2019-02-21,0,2,1,0.167
822,2019-02-20,0,3,0,1.0
823,2019-02-19,0,3,0,1.0
824,2019-02-18,0,7,0,1.0
825,2019-02-14,0,5,0,1.0
826,2019-02-12,0,3,0,1.0
827,2019-02-11,0,3,0,1.0
828,2019-02-10,0,3,0,1.0
829,2019-02-07,0,2,0,1.0
830,2019-02-06,0,4,0,1.0
831,2019-02-05,0,2,0,1.0
832,2019-02-04,0,5,0,1.0
833,2019-02-03,0,6,0,1.0
834,2019-02-01,0,1,0,1.0
835,2019-01-31,0,2,0,1.0
836,2019-01-30,0,14,0,1.0
837,2019-01-29,0,9,0,1.0
838,2019-01-28,0,1,0,1.0
839,2019-01-27,0,5,0,1.0
840,2019-01-24,0,6,0,1.0
841,2019-01-23,0,3,0,1.0
842,2019-01-22,0,2,0,1.0
843,2019-01-21,0,2,0,1.0
844,2019-01-20,0,2,0,1.0
845,2019-01-17,0,1,0,1.0
846,2019-01-16,0,3,0,1.0
