,0,1,2,3,4
409,2020-04-21,0,1,0,1.0
410,2020-04-17,1,0,0,1.5
411,2020-04-15,2,1,0,1.333
412,2020-04-14,1,1,0,1.25
413,2020-04-13,2,1,0,1.333
414,2020-04-11,1,0,0,1.5
415,2020-04-10,1,1,0,1.25
416,2020-04-09,9,3,0,1.375
417,2020-04-08,1,0,1,0.0
418,2020-04-06,0,1,0,1.0
419,2020-04-02,0,1,0,1.0
420,2020-04-01,1,1,0,1.25
421,2020-03-31,1,1,0,1.25
422,2020-03-30,2,1,0,1.333
423,2020-03-28,1,0,0,1.5
424,2020-03-27,1,1,0,1.25
425,2020-03-26,2,2,0,1.25
426,2020-03-25,1,3,0,1.125
427,2020-03-24,0,1,0,1.0
428,2020-03-23,0,1,0,1.0
429,2020-03-22,1,0,0,1.5
430,2020-03-21,1,0,0,1.5
431,2020-03-20,2,0,0,1.5
432,2020-03-19,1,1,0,1.25
433,2020-03-18,0,1,0,1.0
434,2020-03-17,6,2,0,1.375
435,2020-03-16,2,0,1,0.5
436,2020-03-13,0,4,0,1.0
437,2020-03-12,0,1,0,1.0
438,2020-03-11,0,0,1,-1.5
439,2020-03-10,3,1,0,1.375
440,2020-03-09,0,0,2,-1.5
441,2020-03-08,2,0,1,0.5
442,2020-03-06,0,0,1,-1.5
443,2020-03-04,0,0,1,-1.5
444,2020-03-03,2,1,0,1.333
445,2020-03-02,1,2,1,0.5
446,2020-02-27,0,1,2,-0.667
447,2020-02-26,1,0,0,1.5
448,2020-02-21,1,0,0,1.5
449,2020-02-19,3,0,0,1.5
450,2020-02-18,1,0,0,1.5
451,2020-02-14,0,1,0,1.0
452,2020-02-12,1,0,1,0.0
453,2020-02-11,0,1,1,-0.25
454,2020-02-06,1,0,0,1.5
455,2020-02-05,1,1,0,1.25
456,2020-02-03,1,1,0,1.25
457,2020-01-31,2,1,1,0.625
458,2020-01-29,0,1,0,1.0
459,2020-01-28,1,5,12,-0.639
460,2020-01-27,1,3,0,1.125
461,2020-01-26,0,1,0,1.0
462,2020-01-24,1,0,0,1.5
463,2020-01-23,1,2,0,1.167
464,2020-01-22,1,0,0,1.5
465,2020-01-16,0,0,1,-1.5
466,2020-01-15,1,1,0,1.25
467,2020-01-14,3,0,0,1.5
468,2020-01-13,1,1,1,0.333
469,2020-01-10,0,2,0,1.0
470,2020-01-09,0,1,0,1.0
471,2020-01-08,0,1,1,-0.25
472,2020-01-07,2,1,0,1.333
473,2020-01-03,4,0,0,1.5
474,2020-01-02,1,2,0,1.167
475,2020-01-01,0,2,0,1.0
476,2019-12-31,3,1,1,0.8
477,2019-12-30,1,1,1,0.333
478,2019-12-28,0,1,0,1.0
479,2019-12-27,0,1,0,1.0
480,2019-12-26,0,1,1,-0.25
481,2019-12-24,1,0,0,1.5
482,2019-12-23,0,0,1,-1.5
483,2019-12-19,0,1,1,-0.25
484,2019-12-18,1,0,0,1.5
485,2019-12-17,3,0,0,1.5
486,2019-12-16,5,1,0,1.417
