,0,1,2,3,4
608,2019-09-20,6,3,1,1.05
609,2019-09-19,5,4,0,1.278
610,2019-09-18,1,0,0,1.5
611,2019-09-17,1,5,1,0.714
612,2019-09-16,4,5,1,0.95
613,2019-09-13,1,1,7,-0.889
614,2019-09-12,5,4,8,-0.029
615,2019-09-11,0,5,2,0.286
616,2019-09-10,1,9,2,0.625
617,2019-09-09,3,9,20,-0.516
618,2019-09-07,0,0,1,-1.5
619,2019-09-06,3,8,8,0.026
620,2019-09-05,3,5,0,1.188
621,2019-09-04,2,15,9,0.173
622,2019-09-03,2,6,4,0.25
623,2019-09-02,2,0,1,0.5
624,2019-08-31,0,1,0,1.0
625,2019-08-30,3,4,3,0.4
626,2019-08-29,4,5,1,0.95
627,2019-08-28,1,5,7,-0.308
628,2019-08-27,1,9,8,-0.083
629,2019-08-26,2,3,3,0.188
630,2019-08-25,0,1,0,1.0
631,2019-08-24,1,0,0,1.5
632,2019-08-23,3,4,1,0.875
633,2019-08-22,3,5,1,0.889
634,2019-08-21,5,7,3,0.667
635,2019-08-20,4,4,6,0.071
636,2019-08-19,7,9,5,0.571
637,2019-08-17,0,1,0,1.0
638,2019-08-16,2,3,0,1.2
639,2019-08-15,2,3,0,1.2
640,2019-08-14,3,2,1,0.833
641,2019-08-13,1,1,4,-0.583
642,2019-08-12,5,4,0,1.278
643,2019-08-11,1,0,1,0.0
644,2019-08-09,3,1,1,0.8
645,2019-08-08,5,2,2,0.722
646,2019-08-07,5,3,2,0.75
647,2019-08-06,2,5,8,-0.267
648,2019-08-05,3,5,0,1.188
649,2019-08-04,0,1,0,1.0
650,2019-08-03,0,1,0,1.0
651,2019-08-02,0,8,2,0.5
652,2019-08-01,2,4,1,0.786
653,2019-07-31,9,2,0,1.409
654,2019-07-30,6,2,1,1.056
655,2019-07-29,6,6,0,1.25
656,2019-07-28,0,1,0,1.0
657,2019-07-27,0,1,0,1.0
658,2019-07-26,14,8,8,0.567
659,2019-07-25,23,8,9,0.725
660,2019-07-24,2,5,4,0.182
661,2019-07-23,4,7,9,-0.025
662,2019-07-22,5,7,0,1.208
663,2019-07-21,1,0,1,0.0
664,2019-07-20,2,0,0,1.5
665,2019-07-19,1,3,4,-0.188
666,2019-07-18,2,4,2,0.5
667,2019-07-17,2,5,6,-0.077
668,2019-07-16,0,10,9,-0.184
669,2019-07-15,2,6,7,-0.1
670,2019-07-14,1,1,2,-0.125
671,2019-07-12,4,1,3,0.313
672,2019-07-11,5,5,6,0.219
673,2019-07-10,5,3,2,0.75
674,2019-07-09,3,12,2,0.794
675,2019-07-08,6,3,1,1.05
676,2019-07-07,2,0,0,1.5
677,2019-07-06,1,0,0,1.5
678,2019-07-05,4,3,3,0.45
679,2019-07-04,0,0,1,-1.5
680,2019-07-03,4,2,1,0.929
681,2019-07-02,5,1,2,0.688
682,2019-07-01,4,1,3,0.313
683,2019-06-30,0,1,0,1.0
684,2019-06-29,1,0,0,1.5
685,2019-06-28,6,2,3,0.591
686,2019-06-27,8,3,2,0.923
687,2019-06-26,3,5,6,0.036
688,2019-06-25,2,2,3,0.071
689,2019-06-24,10,5,4,0.737
690,2019-06-23,1,0,1,0.0
691,2019-06-22,1,0,0,1.5
692,2019-06-21,4,0,2,0.5
693,2019-06-20,11,6,5,0.682
694,2019-06-19,6,8,8,0.227
695,2019-06-18,12,4,4,0.8
696,2019-06-17,7,4,1,1.083
697,2019-06-16,3,1,1,0.8
698,2019-06-15,0,3,0,1.0
699,2019-06-14,2,9,5,0.281
700,2019-06-13,2,7,4,0.308
701,2019-06-12,6,12,7,0.42
702,2019-06-11,6,7,7,0.275
703,2019-06-10,3,11,9,0.087
704,2019-06-09,0,2,1,0.167
705,2019-06-08,0,3,0,1.0
706,2019-06-07,7,3,7,0.176
707,2019-06-06,17,10,6,0.803
708,2019-06-05,7,9,10,0.173
709,2019-06-04,1,4,8,-0.5
710,2019-06-03,4,6,38,-0.938
711,2019-06-02,3,2,9,-0.5
712,2019-06-01,0,0,1,-1.5
713,2019-05-31,4,0,4,0.0
714,2019-05-30,7,4,2,0.885
715,2019-05-29,8,2,1,1.136
716,2019-05-28,3,2,0,1.3
717,2019-05-24,3,2,2,0.5
718,2019-05-23,2,2,0,1.25
719,2019-05-22,2,1,3,-0.083
720,2019-05-21,1,2,0,1.167
721,2019-05-20,3,10,7,0.2
722,2019-05-19,0,2,1,0.167
723,2019-05-17,3,1,1,0.8
724,2019-05-16,2,0,0,1.5
725,2019-05-15,3,1,0,1.375
